f1b53a3d45f0c53f4e274d0af0f34f83	FJ445403.1.69.1011###root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Cyprinodontiformes_28738;Fundulidae_28756;Fundulus_8077;Fundulus_heteroclitus_8078	99.485	100	5.86e-97	194	0	N/A	N/A	N/A
f1b53a3d45f0c53f4e274d0af0f34f83	FJ445398.1.69.1011###root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Cyprinodontiformes_28738;Fundulidae_28756;Fundulus_8077;Fundulus_heteroclitus_8078	99.485	100	5.86e-97	194	0	N/A	N/A	N/A
f1b53a3d45f0c53f4e274d0af0f34f83	KT869378.1.69.1011###root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Cyprinodontiformes_28738;Fundulidae_28756;Fundulus_8077;Fundulus_heteroclitus_8078	99.485	100	5.86e-97	194	0	N/A	N/A	N/A
f1b53a3d45f0c53f4e274d0af0f34f83	FJ445400.1.69.1011###root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Cyprinodontiformes_28738;Fundulidae_28756;Fundulus_8077;Fundulus_heteroclitus_8078	98.969	100	2.72e-95	194	0	N/A	N/A	N/A
f1b53a3d45f0c53f4e274d0af0f34f83	FJ445402.1.69.1011###root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Cyprinodontiformes_28738;Fundulidae_28756;Fundulus_8077;Fundulus_heteroclitus_8078	98.969	100	2.72e-95	194	0	N/A	N/A	N/A
f1b53a3d45f0c53f4e274d0af0f34f83	KX686091.1.<1.>670###root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Cyprinodontiformes_28738;Fundulidae_28756;Fundulus_8077;Fundulus_heteroclitus_8078	99.474	98	9.80e-95	190	0	N/A	N/A	N/A
f1b53a3d45f0c53f4e274d0af0f34f83	KX686098.1.<1.>670###root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Cyprinodontiformes_28738;Fundulidae_28756;Fundulus_8077;Fundulus_heteroclitus_8078	99.474	98	9.80e-95	190	0	N/A	N/A	N/A
f1b53a3d45f0c53f4e274d0af0f34f83	FJ445401.1.69.1011###root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Cyprinodontiformes_28738;Fundulidae_28756;Fundulus_8077;Fundulus_heteroclitus_8078	98.454	100	1.27e-93	194	0	N/A	N/A	N/A
f1b53a3d45f0c53f4e274d0af0f34f83	KX686092.1.<1.>670###root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Cyprinodontiformes_28738;Fundulidae_28756;Fundulus_8077;Fundulus_heteroclitus_8078	98.947	98	4.56e-93	190	0	N/A	N/A	N/A
f1b53a3d45f0c53f4e274d0af0f34f83	OP537867.1.<1.>216###root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Cyprinodontiformes_28738;Fundulidae_28756;Fundulus_8077;Fundulus_pulvereus_76054	96.392	100	5.94e-87	194	0	N/A	N/A	N/A
61d9c681296e75c9ae75706b27c0d26b	GQ338834.1.18983.20423###root_1;Eukaryota_2759;Basidiomycota_5204;Pucciniomycetes_162484;Pucciniales_5258;Phakopsoraceae_145793;Phakopsora_169998;Phakopsora_meibomiae_169999	85.520	99	4.29e-59	221	0	N/A	N/A	N/A
58beb6d3c08d95592062399861df8743	KP644368.1.<1.>640###root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Gadiformes_8043;Gadidae_8045;Microgadus_34822;Microgadus_tomcod_34823	99.490	100	4.58e-98	196	0	N/A	N/A	N/A
58beb6d3c08d95592062399861df8743	PV364860.1.873.1823###root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Gadiformes_8043;Gadidae_8045;Microgadus_34822;Microgadus_tomcod_34823	99.490	100	4.58e-98	196	0	N/A	N/A	N/A
58beb6d3c08d95592062399861df8743	PV446432.1.801.1751###root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Gadiformes_8043;Gadidae_8045;Microgadus_34822;Microgadus_tomcod_34823	99.490	100	4.58e-98	196	0	N/A	N/A	N/A
58beb6d3c08d95592062399861df8743	OK172579.1.<1.>949###root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Gadiformes_8043;Gadidae_8045;Microgadus_34822;Microgadus_tomcod_34823	98.980	100	2.13e-96	196	0	N/A	N/A	N/A
58beb6d3c08d95592062399861df8743	DQ356944.1.16.968###root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Gadiformes_8043;Gadidae_8045;Microgadus_34822;Microgadus_proximus_80721	97.959	100	4.61e-93	196	0	N/A	N/A	N/A
58beb6d3c08d95592062399861df8743	MH061053.1.69.1020###root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Gadiformes_8043;Gadidae_8045;Eleginus_8046;Eleginus_gracilis_8047	97.970	100	4.61e-93	197	0	N/A	N/A	N/A
58beb6d3c08d95592062399861df8743	MH061063.1.69.1020###root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Gadiformes_8043;Gadidae_8045;Eleginus_8046;Eleginus_gracilis_8047	97.970	100	4.61e-93	197	0	N/A	N/A	N/A
58beb6d3c08d95592062399861df8743	MH061088.1.69.1020###root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Gadiformes_8043;Gadidae_8045;Eleginus_8046;Eleginus_gracilis_8047	97.970	100	4.61e-93	197	0	N/A	N/A	N/A
58beb6d3c08d95592062399861df8743	MH061067.1.69.1020###root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Gadiformes_8043;Gadidae_8045;Eleginus_8046;Eleginus_gracilis_8047	97.970	100	4.61e-93	197	0	N/A	N/A	N/A
58beb6d3c08d95592062399861df8743	MH061056.1.69.1020###root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Gadiformes_8043;Gadidae_8045;Eleginus_8046;Eleginus_gracilis_8047	97.970	100	4.61e-93	197	0	N/A	N/A	N/A
ce01dfe1cd827a62bc6a16db7e3fd8ab	FJ445403.1.69.1011###root_1;Eukaryota_2759;Chordata_7711;Actinopteri_186623;Cyprinodontiformes_28738;Fundulidae_28756;Fundulus_8077;Fundulus_heteroclitus_8078	99.485	100	5.86e-97	194	0	N/A	N/A	N/A
